id,name,nick_name,wins,losses,draws
e70de1859b7ee78e,Sultan Aliev,,15,3,0
ab35634d1a8c7a11,Flavio Luiz Moura,,19,7,0
bcad7223af3c19da,Martin Svensson,,15,6,0
35b3772629e27a49,Kevin Croom,Crash,21,15,0
4e9fb05d7e5e61b8,Wesley Correira,Cabbage,20,16,0
bc7d1ad49fcb2d08,Jaqueline Amorim,,10,2,0
dd37fd509af89f15,Josh Koscheck,,17,11,0
22e47b53e4ceb27c,David Loiseau,The Crow,23,11,0
497ba5b12a4bfc47,Jason Brilz,Hitman,22,6,1
4fcf6e0c4e0e6664,Izabela Badurek,,6,3,0
f6bcbd91b114ff58,Johnny Munoz,Kid Kvenbo,12,4,0
a331233f597090a5,Bryan Barberena,Bam Bam,18,12,0
257b0c8d6f199895,Impa Kasanganay,Tshilobo,9,2,0
de62052b2ede65ba,Matt Arroyo,No Regard,3,3,0
a6c20202c701e5ca,Sasha Palatnikov,,6,4,0
46d0a888d87d91ac,Abu Azaitar,Captain Morocco,14,4,1
5be86bb2f78fef2f,Jason Lambert,The Punisher,26,13,0
5eb50529a8418b77,Gabe Green,Gifted,12,5,0
8bd4200561c77a62,Ketlen Souza,Esquentadinha,16,6,0
6e743a33d56bdaa4,Payton Talbott,,11,1,0
1ed32eaaba9ffe10,Jumabieke Tuerxun,The Wild Wolf,19,4,1
d1528ac5675558b1,Rashad Coulter,Daywalker,9,4,0
c4b9296214f4c09c,Jason Von Flue,Live Wire,14,12,1
cb52f9490c2dc069,Sean O'Connell,The Real OC,17,9,0
5e9ca8dd7d783a75,Alden Coria,Cobra,12,3,0
2721bb808bb2523c,Curt Warburton,,13,6,0
e51fcd9cd84c0b93,Michel Prazeres,Tractor,26,4,0
2676b28836a5a836,Benson Henderson,Smooth,24,7,0
1f9c371c93dfd3a9,Ryan McGillivray,The Kid,12,0,1
92a9aa9c93192871,Darren Elkins,The Damage,29,12,0
d2f43cfaf8ca3560,Fernando Padilla,El Valiente,16,6,0
3033c1c080672475,Dakota Bush,,8,4,0
cb6783c39c01d896,Tiki Ghosn,,10,7,1
c06d554ce1713fd3,Danny Mitchell,The Cheesecake Assassin,19,9,1
7c7332319c14094c,Marlon Vera,Chito,23,12,1
77d7295d1b22c694,Alessio Di Chirico,Manzo,13,7,0
c0eecd851dbf3146,CJ Keith,,8,4,0
c76ec2bc3a57666a,Mitch Clarke,Danger Zone,11,5,0
5f3da9a9610d8969,Cameron Else,Camchida,10,6,0
31f8081c7600da93,Kyle Nelson,The Monster,17,6,1
893d51aaf024eddd,Jimy Hettes,The Kid,11,3,0
4948e412fa6ab67d,Ravena Oliveira,Kenoudy,7,3,1
523af801b3429015,Allan Zuniga,Tigre,13,1,0
c10eb2f12c489f6d,Tim Gorman,The Psycho,9,4,0
1b35af4d1529adf6,Stephanie Luciano,Rondinha,7,2,1
8d11d9c13e2ccdf7,Muhammad Naimov,Hillman,13,4,0
86f582852a5b240a,Mac Danzig,,21,12,1
2975297f505e9447,Jonny Parsons,The Sluggernaut,9,3,0
f59e9e49ef85b469,Jason Young,Shotgun,9,6,0
1411c630ba711b64,Tommy Speer,,21,7,0
b4ad3a06ee4d660c,Alistair Overeem,The Demolition Man,47,19,0
cc900af167fbedfd,Timothy Johnson,,12,4,0
41e83a89929d1327,Jailton Almeida,Malhadinho,22,5,0
ad3f53c454cbbead,Josh Barnett,The Warmaster,35,8,0
ba280572acfba13f,Matt Mitrione,,12,5,0
31ee470ef5dc8d7f,Thiago Alves,Pitbull,23,15,0
b96619b3acd7d9da,Miesha Tate,Cupcake,20,10,0
3143bf892608139a,Yana Santos,,17,8,0
f626118b6da0e020,Bryan Battle,The Butcher,13,2,0
9c65736747ca92ec,Leonardo Santos,,18,7,1
cd85b48dc880fabd,Horacio Gutierrez,The Punisher,4,3,0
3cf66c62d9069f43,Lucie Pudilova,,14,10,0
b67d6bacc68d4c92,Daniel Santos,Willycat,14,2,0
05866d8c3a321856,Marvin Eastman,The Beastman,18,15,1
63b65af1c5cb02cb,Ken Shamrock,The World's Most Dangerous Man,28,17,2
1e7483dbff40b84b,Vik Grujic,The Spartan,6,6,0
e7f51d9f9e9259e7,Thomas Gifford,The Young Lion,14,9,0
d7fe8c6b7d2872e5,Brendon Marotte,The Kid,8,3,0
494b0bfdbac74502,Brendan O'Reilly,Badger,6,3,0
36541f1e6c5d4955,Viviane Araujo,Vivi,13,7,0
4a01dc8376736ef5,John Lewis,,3,4,3
5f99b2bafb10305f,Daron Cruickshank,Detroit Superstar,18,10,0
d7b2c0b53883ee80,Kyle Watson,,13,8,1
6551c64fbcd1a467,Ariane da Silva,Queen of Violence,17,11,0
5c1ca0c72b599a3c,Rafael Cavalcante,Feijao,12,7,0
7478b7f959ba61f5,Elijah Smith,Swift,9,1,0
984d15d5dc7bfcf9,James Bochnovic,,8,3,0
5f87a5c00b3d17ed,Dennis Siver,,23,11,0
81801f57bd0a7c41,Marcus Brimage,The Bama Beast,7,7,0
262a7d06203657e6,Alexander Hernandez,El Gran Chango,18,8,0
b1a3e0aca758b322,Derek Brunson,The One,23,9,0
4461d7e47375a895,Tatsuro Taira,The Best,18,1,0
08ae5cd9aef7ddd3,Kimo Leopoldo,,10,7,1
32ba186f4b0e3267,Brian Ebersole,Bad Boy,51,18,1
a8283a4f415e1eb9,Francisco Trinaldo,Massaranduba,28,9,0
4f2fcbefb668689d,Jake Rosholt,,12,5,0
15ea371202eb25e1,Roberto Romero,El Charro Negro,8,5,1
24656ef4d605c96f,Aiemann Zahabi,,14,2,0
f50d95223751e6ca,Russell Doane,,15,8,0
a57cb948c4c70a47,Isaac Dulgarian,The Midwest Choppa,7,2,0
6d68c1afe954f121,Ode Osbourne,The Jamaican Sensation,13,10,0
e09dbbd5fe3f0fe2,Curtis Stout,,11,12,1
2dbc60c52de126d8,Harry Hardwick,Houdini,13,4,1
d80ee110748171ac,Mike Breeden,Money,11,6,0
fdd22e895a70e4a8,Damian Pinas,The Baba Yaga,9,1,0
68d76fd9ecf7431d,Luke Caudillo,Lil' Hulk,17,17,0
3a24769a4855040a,Diego Nunes,The Gun,19,7,0
28ba5f27e473420c,Alexandre Ferreira,Cacareco,18,6,0
01afe0916a40c7c5,Shavkat Rakhmonov,Nomad,19,0,0
50db8711c70196cd,Ovince Saint Preux,,27,18,0
86bace9e4ad85542,Xiao Long,,27,11,0
49f78022126bf4a4,Cesar Arzamendia,Goku,8,3,0
239d8e5359022f3b,Kevin Vallejos,El Chino,17,1,0
470fedbc8563ac47,Daniel Omielanczuk,,19,8,1
20bd6c3e03c46ee6,Townsend Saunders,,0,2,0
ed74afc8b5b47a61,William Macario,Patolino,9,3,0
ec664422b22d9787,Jenel Lausa,,7,5,0
cc81c92fe2254935,Tom Gallicchio,Da Tank,19,10,0
9b7694d064a8a0ad,Rustam Khabilov,Tiger,24,4,0
764d39074a352e33,Thomas Petersen,The Train,10,4,0
3da19339ee7051d5,Justin Martin,,4,3,0
b12fc8a41e82d3a2,Joby Sanchez,,11,4,0
d5ed14b2153c6ed2,Semmy Schilt,Hightower,26,14,1
863d06a7ef8bc98c,James Lee,,15,3,0
ddf3e0ea10ea6d8c,Jorge de Oliveira,Blade,9,2,0
3a524c6700addc24,Tateki Matsuda,Tech,13,8,0
e25bcbcdaf6537a1,Reza Madadi,Mad Dog,14,6,0
e45cfa47f504033a,Jason Gonzalez,Nicoya,11,5,0
8ebc3a8da015d70c,Cam Rowston,,14,3,0
65ddc8a9ac4e8531,Keita Nakamura,K-Taro,34,10,2
b369533a577fa97c,Dan Christison,The Sandman,20,7,0
06e4245d16fc5315,Ailin Perez,Fiona,13,2,0
8a304bfd6bf04a57,Demetrious Johnson,Mighty Mouse,27,3,1
2cfba6c837c03ed0,Patchy Mix,No Love,20,3,0
31123249b0bbf52e,Matt Brown,The Immortal,26,19,0
8a1f3b5c526cd6e6,Daniel Rodriguez,D-Rod,20,5,0
bf0e700106d00e55,Austin Arnett,,16,6,0
64b12fe31be7560c,Eric Nolan,Nightime,8,4,0
19f8a2f6eecd92ac,Puja Tomar,Cyclone,9,5,0
318572f6f74b760d,Charlie Ontiveros,American Bad Boy,11,9,0
a8d521d913df4e31,Ryan Madigan,,5,3,0
fdbefee0827e1567,Wu Yanan,Mulan,13,6,0
e2b8186b618b00c4,Shamar Bailey,,16,11,0
56b8b24f65f9f057,Mike Kyle,MAK,22,14,1
fd5b6598a3b70c0a,Seth Baczynski,The Polish Pistola,20,14,0
c23e3d4875340d8d,Zhang Tiequan,The Wolf,15,4,0
710f0f8c5d5c9d41,Lucas Almeida,,15,5,0
ccdd90bd1fc7dab6,Vladimir Matyushenko,The Janitor,27,8,0
31bb0772f21cabd8,Daniel Lacerda,Miojo,11,6,0
49d2a08964c5eb11,Nursulton Ruziboev,Black,36,9,2
31bbd39c0a075d4e,Pingyuan Liu,,13,7,0
a2ccf35a88346a91,Erick Gonzalez,The Ghost Pepper,14,8,0
6b5b9be990774f0e,Maciej Jewtuszko,Irokez,12,3,0
08a7080ff5904661,Rafael Carino,,2,1,1
7f0b4a75ef3039a3,Eddie Sanchez,The Manic Hispanic,15,8,0
94609dd91731d428,Jeff Newton,,4,2,0
ec71a892fada28c7,Marco Beltran,Psycho,8,6,0
f9081770e28ea2e1,Reginaldo Vieira,,13,5,0
f3a078277b3b8ff4,Masanori Kanehara,,26,12,5
0db70ca89e1c7374,Dieusel Berto,,0,3,0
d2d37e8eeb3abc8d,Frank Trigg,Twinkle Toes,21,9,0
442c9011034ae1fd,Ian Machado Garry,The Future,17,1,0
b59037262c8fe060,Ryan Janes,,10,3,0
2f95a3c6d58b2aad,Iuri Alcantara,Marajo,35,10,0
2a4200ead401a9ce,Carls John De Tomas,,6,2,0
07225ba28ae309b6,Charles Oliveira,Do Bronxs,37,11,0
511e82663651438d,Michael Johnson,The Menace,25,20,0
88d7b6d8230e1f3f,Saparbeg Safarov,,9,3,0
5444c5a201d3ee5a,Jamahal Hill,Sweet Dreams,12,4,0
ba043b03eb799063,Phil Harris,Billy,22,12,0
66ab58d0b3783607,Andrew Holbrook,,12,3,0
5f6038bcdb95e3e4,John Kolosci,,15,9,0
dbac0a413af64bbe,Felipe Colares,Cabocao,10,4,0
af5b208e97f5d382,Wilson Gouveia,,14,8,0
1abfb658cd4f8533,Nandor Guelmino,The Hun,11,5,1
bdcbb976816fd256,Daniel Kelly,,13,4,0
e57fdbea1b828202,Jake Hecht,Hitman,11,4,0
b2a78df161bd67f9,Gauge Young,Gee Money,10,3,0
a0f0004aadf10b71,Alexandre Pantoja,The Cannibal,30,6,0
df5a77121ba84a5d,Alex Stiebling,The Brazilian Killa,19,11,1
9fe7af8b3fbe00a0,Preston Parsons,Pressure,11,6,0
706f8e2b34e8e18b,Anton Kuivanen,,24,10,0
53c10176e3bc7416,Felipe Bunes,Felipinho,14,9,0
d2a9be6bf2de624c,Robert Drysdale,,7,0,0
7674b836ce0698a0,Yousri Belgaroui,,9,3,0
32c03df3c9760069,Wendell Oliveira Marques,The Machine,29,10,0
cb139171ed1b69fe,Kenny Florian,KenFlo,14,6,0
8d3273573b85be09,Asu Almabayev,Zulfikar,23,3,0
263ebd4a669e1e98,Fabiano Iha,,9,5,0
7b6e40a73b567072,Shonie Carter,Mr. International,51,31,7
638cfec7ec559d6e,Brandon Thatch,Rukus,11,5,0
9f842be1a5337be6,Michihiro Omigawa,,17,14,1
993d385f5a475375,Andy Enz,Tank Mode,10,4,0
6370c1c1e12723d5,Marcin Prachnio,,17,9,0
da1d8d76404bb6b5,Bruno Santos,Carioca,15,2,0
65f09bacd3957381,Cory Sandhagen,,18,6,0
9560ff14eb3129f7,Giga Chikadze,Ninja,15,6,0
d4270315cbcf2569,Jacob Malkoun,Mamba,9,3,0
928ae2e5b5f7a9ec,Justine Kish,,7,4,0
6776260cb0aef647,Logan Clark,,18,6,0
8f2939f5fd9cca1e,TJ Waldburger,,16,9,0
c2a670b22d2e196f,Aleksa Camur,,6,3,0
29f935654825331b,Chris Sanford,,5,1,0
52ef95b5860fb28c,Jean Silva,Lord,17,3,0
a8aba6fd8a463043,Jess Liaudin,The Joker,20,11,0
93b62c5f2ba18e51,Gustavo Lopez,,12,6,1
1d1b85389a05df69,Chris Tickle,BadBoy,9,9,0
d632d156c0549e07,Nissen Osterneck,,12,4,0
56f4b81ec4db61af,Courtney Turner,,0,3,0
31bbd46d57dfbcb7,John Campetella,,0,1,0
36549928f90f1d36,Jose Quinonez,Teco,9,5,0
71505842fb6455c3,Dustin Stoltzfus,,16,8,0
f1b2aa7853d1ed6e,Kamaru Usman,The Nigerian Nightmare,21,4,0
8dc46e9a7895ce1a,Alexandre Dantas,Cafe,0,3,0
ba5e253af86db1a8,Terrion Ware,Flash,17,9,0
2fc7e9701642ca38,Matthew Lopez,,10,4,0
d023ae89a2a4a41e,Matthew Riddle,Deep Waters,8,3,0
3ecd936bd8814108,Cat Zingano,Alpha,10,4,0
59aaf2730b84698a,Jesse Sanders,,23,7,0
a7897d200692ab64,Kyung Ho Kang,Mr. Perfect,19,11,0
0871254cd790c250,Tommy Hayden,Wild Card,11,3,0
0b64d0fed453ef7f,Scott Jorgensen,Young Guns,15,12,0
879b8df81523d91b,Nick Penner,The Quiet Assassin,11,3,0
d9a56ecb6e94f02e,Evan Elder,The Phenom,10,2,0
29162be25ebef5f0,Luis Gurule,Grim,10,3,0
5114f1b5ad4cdf72,Shane Primm,,5,5,0
ece280745f8727b8,Kamal Shalorus,Prince of Persia,9,5,2
03dee485905dbc9f,Zachary Scroggin,,7,1,0
1a98c9dbb7fc3959,Jocelyn Jones-Lybarger,,6,4,0
687c15b2eddfaa63,Danilo Marques,,11,4,0
0e5c4e72237461bb,Bruno Souza,The Tiger,10,3,0
c1ea9d56cd953586,Emily Kagan,,3,3,0
a2b12c3f3d60ff69,Alex Garcia,The Dominican Nightmare,15,6,0
f77c68bb4be8516d,Yoel Romero,Soldier of God,13,5,0
b62d5280966b2460,Clayton Carpenter,,8,2,0
3753714927f18437,Mohammad Yahya,The UAE Warrior,12,6,0
b4443fae47e7eb9d,Wes Schultz,Party Time,8,3,0
6cadfd8f1d9e7685,Che Mills,Beautiful,16,10,0
7447e9f28508106a,Mackenzie Dern,,16,5,0
6e8f1bcdda94ff45,Ibo Aslan,The Last Ottoman,14,4,0
394f55ebca199124,Ivan Salaverry,,14,9,0
4148802ae4a50768,Daniel Zellhuber,Golden Boy,15,4,0
8f6a18831a120817,James Krause,The,28,9,0
64a50dad704d1d49,Edson Barboza,Junior,24,14,0
53278852bcd91e11,Igor Pokrajac,The Duke,28,13,0
eae48ff31db420c2,Arman Tsarukyan,Ahalkalakets,23,3,0
e90a2f22417af68e,Azamat Murzakanov,The Professional,16,0,0
e4277e87a789d687,Dustin Jacoby,The Hanyak,22,9,1
8c57c7b8c3bab0eb,Nicolae Negumereanu,,13,2,0
fb79582c410d049e,Wagner Silva,Wagnao,6,3,0
5bd533d50c8e7b8a,Chris Haseman,The Hammer,20,17,0
17923f676f100e16,Tallison Teixeira,Xicao,9,1,0
9c907996820d2d69,Jimmie Rivera,El Terror,23,5,0
9c669abd35b2522f,Greg Soto,,9,4,0
184b955181bdef52,Wes Albritton,,0,1,0
c68c68efaa5ca6ef,Chidi Njokuani,Bang Bang,25,12,0
501b07aec9b8fc2d,Sam Stout,Hands of Stone,20,12,1
32490e80ddab1e5a,Song Kenan,The Assassin,22,9,0
f2b6fdb20675b11c,Mike Perry,Platinum,14,8,0
fc08099550072fe4,Waldo Cortes Acosta,Salsa Boy,17,2,0
c878270af633eb11,Jordan Wright,The Beverly Hills Ninja,12,5,0
e5010b1b94ca5755,Paul Felder,The Irish Dragon,17,6,0
23dec7c47cb418f8,Zach Reese,Savage,10,3,0
ca43de99b07b6b40,Josh Fremd,,11,6,0
4f140403000158b5,Herbert Burns,The Blaze,11,6,0
0359313549d230a1,Pete Sell,Drago,10,7,0
d74cba8566291bfa,Junie Browning,,5,6,0
e4e0f310b3cf23a8,Alex Torres,Rolo,5,4,0
ee624ee2a18f2a43,Jorge Lopez,,11,5,0
a264d4e9a4d6bfe4,Sangwook Kim,Frogman,13,4,0
b406da701c479076,Ernest Chavez,EJ,10,2,0
5f04e3d58d9ce982,Yves Edwards,,42,22,1
dd992d569aaebee6,Jesse Taylor,JT Money,31,15,0
0f1efce7d2571d10,Nikolay Veretennikov,Gladiator,14,7,0
140745cbbcb023ac,Mauricio Rua,Shogun,27,14,1
09c44b317c98bf96,David Velasquez,Little,10,10,0
d008d785f6347dc2,JeongYeong Lee,Korean Tiger,11,3,0
ec23c1be628d8057,Trevin Jones,5 Star,13,10,0
b997be68943010fc,Geoff Neal,Handz of Steel,16,8,0
4f11e9ce318ffbcb,Anthony Christodoulou,,12,7,0
cbd5d3cdd862e90e,Rory MacDonald,Red King,19,4,0
ce632027bf2a871b,Dalcha Lungiambula,Champion,11,6,0
92aed9d16794f42b,Robert Ruchala,Faker,11,2,0
323d4ca260dfa0ba,Esteban Ribovics,El Gringo,15,2,0
102a8fdf8cbf7467,Kleydson Rodrigues,KR,8,4,0
3a314d9fa7c6825d,Douglas Silva de Andrade,D Silva,29,7,0
e8efeb9cf33b1941,Cesar Marscucci,,3,2,0
07f959e6596307bb,Carlos Vera,Pequeno,12,4,0
3be081c29bf734d9,Takanori Gomi,The Fireball Kid,35,14,0
ae071698e1a3ccd4,Christian Aguilera,The Beast,14,8,0
1b38a2b897f6209c,Felipe Silva,,8,2,0
97a6bbe6e6566a94,Francisco Trevino,Sitkayan,13,3,0
d0aaedcf7ccd0b45,Chris Daukaus,,12,7,0
c451d67c09c55418,Chan Sung Jung,The Korean Zombie,17,8,0
15b1b21cd743d652,Rafaello Oliveira,Tractor,17,8,0
003d82fa384ca1d0,Aalon Cruz,,8,4,0
44470bfd9483c7ad,Katsunori Kikuno,,24,8,2
79899ecf62020f6d,Joe Stevenson,Daddy,33,16,0
73ef22f25d0f70e2,Romie Aram,,7,1,0
3eb4dc9a7d4ac906,Ramona Pascual,,6,5,0
1c23ec2f1b71be40,Iwo Baraniewski,Rudy,7,0,0
fe91d254db77a7fc,Dustin Kimura,The Diamond,11,3,0
3b9f723e2720a238,Roger Bowling,Relentless,12,6,0
2a8502954f49e682,Vinicius Queiroz,Spartan,8,4,0
0ff11cc094e887bc,Cain Velasquez,,14,3,0
ac0874309da489b9,Marek Bujlo,Bujdzilla,6,1,0
55f446032177b119,Chris Beal,Real Deal,10,5,0
82e7929bf6c2b689,Diego Sanchez,Nightmare,31,13,0
cf65d56b0755ed3b,Alan Jouban,Brahma,17,7,0
5669b828e7e11329,David Kaplan,Diamond,3,4,0
2caf993f53541fa1,Andreas Gustafsson,Bane,12,3,0
5442f1bc4b47eaf3,Chris Curtis,Action-Man,32,12,0
7e9b36a9847db116,Kevin Christian,,9,3,0
0c6d9ea8306c029e,Brad Tavares,,21,12,0
e983c62faf677ab2,Pedro Nobre,The Rock,18,4,2
351c4ec637380ad5,Karol Rosa,,19,7,0
6ad9058b7c7898b0,Tony DeSouza,,11,4,0
01784fbc27c68b14,Rachael Ostovich,,4,6,0
cbd3e590a85b18c5,Mirsad Bektic,,13,4,0
49858bf46dabf6fb,Nordine Taleb,,15,7,0
f215cfbd4ba3c270,Garreth McLellan,Soldier Boy,13,6,0
fef3d17e27e916e7,Antonio Carvalho,Pato,15,6,0
132505067f08c54d,Bubba Bush,The Fightin' Texas Aggie,8,3,0
e00a3dee329a51f7,Jamall Emmers,Pretty Boy,22,8,0
5d1b7e3dd9e11074,Manel Kape,StarBoy,22,7,0
4e0692ad070976e4,Lyman Good,Cyborg,21,6,0
be4076c9e8d791e3,Joao Zeferino,The Brazilian Samurai,21,9,0
55ed59d541f8b90c,Rolando Dy,Dy Incredible,9,7,1
f2c8ebbeafd45f2b,Aaron Riley,,30,14,1
e2ccd9a9ace60de7,Aleksei Kunchenko,,20,2,0
030f08370fd1c2bb,Kerry Schall,Meat Truck,24,13,0
f3a853544e4413c4,Anthony Lapsley,The Recipe,23,7,0
a75a48bfe776b2c2,Jesse Butler,,12,6,0
02f2a9702ba3d167,Artem Lobov,The Russian Hammer,13,15,1
c4af2feb4b58bc3b,Kazuki Tokudome,,18,7,1
a9a314cc77d90b6e,Wade Shipp,The Nightmare,11,5,0
6e0e977beb909837,Sung Bin Jo,Korean Falcon,9,1,0
27d65e9d0fba61ea,Roger Hollett,The Hulk,13,5,0
b9706f80d005036c,Ketlen Vieira,Fenomeno,15,5,0
476fe566d2df676e,Modestas Bukauskas,The Baltic Gladiator,19,7,0
dc0f07928009a127,Rob Emerson,The Saint,18,12,0
c07efc18b231f170,Jordan Rinaldi,All Day,14,7,0
952f6fa06f25a0ec,Carlos Newton,The Ronin,16,14,0
8e9eb3fc86db0f7d,Marc-Andre Barriault,Powerbar,17,11,0
f1175ea3aafbf351,Hu Yaozong,Totoro,3,3,0
1a08b01fdabb6ae2,Tony Kelley,Primetime,8,3,0
bf9bc96336922271,Alex Ricci,,10,5,0
9508cc6184cb2450,Eric McConico,,10,4,1
57bad6a84230f0c9,Tony Sims,,12,4,0
46e0d677f91bacc0,Miles Johns,Chapo,15,5,0
492b202d2064e7a9,Fabricio Werdum,Vai Cavalo,24,9,1
5eedbf1e9601be35,Brock Larson,,42,10,0
95aff2fd8d09a5f0,Abdul Rakhman Yakhyaev,Hunter,8,0,0
c21f26bbde777573,Johnny Walker,,22,9,0
b8aef0faf4ce9b31,Sam Sicilia,,15,8,0
4f4dac51adc1af4f,Diego Saraiva,The Octopus,22,20,1
c0d5c0c95c59050b,Ariane Carnelossi,Sorriso,15,4,0
285ae0b4a68221f4,JunYong Park,The Iron Turtle,19,7,0
a4e85a58fbce64b2,Joe Soto,One Bad Mofo,18,7,0
5f179af5fffeb9f6,Cortney Casey,Cast Iron,10,10,0
6e9f40c706f91f32,Nate Maness,Mayhem,16,3,0
c03a5022f8439f2a,Chad Laprise,The Disciple,13,4,0
c3f6db17cea09ca7,Danilo Belluardo,Caterpillar,12,5,0
cf946e03ba2e7666,Kevin Aguilar,Angel of Death,17,5,0
9f755fb04cc21499,Noad Lahat,Neo,11,2,0
d90b630e0561818b,Gan McGee,The Giant,13,5,0
67a992d4cff22466,Ericka Almeida,,7,3,0
2c1170b825f58e57,Guangyou Ning,Smasher,5,4,1
729d4bd5a6cd0a97,Lauren Murphy,Lucky,16,7,0
adccbc19b22e19af,SeungGuk Choi,,7,3,0
c2a7623f398d9bd7,David Dodd,,4,7,0
672ef06fd9f41f7d,Marcelo Mello,,1,0,0
e4bde462b043d3e1,Sanae Kikuta,,31,9,3
304fcd812f12c589,Geza Kalman,,4,9,0
b26d3e3746fb4024,Brian Bowles,,10,3,0
450bcab0968562c4,John Yannis,,9,4,0
7aa3d6964eff4877,Alex Caceres,Bruce Leeroy,21,15,0
f0feeb2192937424,Angela Hill,Overkill,18,16,0
2af2f2e26c4c0402,Hunter Azure,,9,2,0
ac7c765882f2c68c,Elise Reed,,8,5,0
ab850a77a0fa487d,Sean Spencer,Black Magic,12,6,0
ac70a4f1db1b8c40,Scott Junk,,8,3,1
86061eaba822bfea,John Teixeira,Macapa,21,2,2
6c3b2525436cf5d4,Tom Nolan,Big Train,10,1,0
87c0b1c696ddfb43,Jonathan Pearce,JSP,14,7,0
c34e5849184b08c3,Yasuhiro Urushitani,,21,8,6
4234f0097c83fa62,Sijara Eubanks,SarJ,8,7,0
f1fac969a1d70b08,Leon Edwards,Rocky,22,6,0
443f60bec7c3c3d5,Michael McBride,,8,3,0
28c55b4087a6f136,Elvis Mutapcic,The King,15,6,1
27fc9218a3653e3c,Justin Eilers,The Hammer,19,7,1
d761b3766e38c5db,Marcel Fortuna,,9,3,0
76e2870ffafbe38f,Movsar Evloev,,19,0,0
e872e9a9a902c045,Katlyn Cerminara,Blonde Fighter,18,6,0
7ee0fd831c0fe7c3,Carlos Prates,The Nightmare,23,7,0
739fd4fbb5d862f4,Rizvan Kuniev,,13,3,1
b9664eae2ac75262,Eric Spicely,Zebrinha,12,6,0
709fadb644ee3f51,Diyar Nurgozhay,,11,2,0
148bb103cfbf123e,Toshiomi Kazama,,11,5,0
d0c29452d3272603,Dan Miller,,14,8,0
09e62c450e754913,Jimmy Flick,The Brick,17,9,0
44260175069b6276,Jens Pulver,Little Evil,27,19,1
907e60fd13407e1e,Bec Rawlings,Rowdy,7,8,0
095854a135e6db55,Marcus Buchecha,,5,2,1
d31a5546c0e9b213,Rodrigo Nascimento,Ze Colmeia,11,3,0
4333a8e70a672eb7,Brogan Walker,The Bear,8,5,0
0f6528b461e47462,Joao Roque,,7,2,4
b72a60a0cadff408,Louis Gaudinot,Goodnight,8,4,0
a3a542074109b347,Luana Pinheiro,,11,5,0
453ee00c3e1ae9dd,Ron Faircloth,,33,20,0
98aa60cf58071fd6,Kyoji Horiguchi,Karate Kid,36,5,0
eeabcd4dc6619129,Daniel Jolly,The Werewolf of Texas,5,3,0
21b813b919776d90,Erik Silva,The King,9,4,0
a817e238b2747404,Dylan Budka,The Mindless Hulk,7,5,0
6c7020b859c7a3ce,Edimilson Souza,Kevin,15,5,0
c8097968da5e5f13,Chris Wade,,12,3,0
901cddcbfa079097,Will Campuzano,,14,6,0
f2900678e98f6d6a,Ronaldo Rodriguez,Lazy Boy,17,3,0
02d276b7d62b3472,Rudyard Moncayo,,0,3,0
c1085e1701b13eca,Joe Pyfer,Bodybagz,15,3,0
2f5cbecbbe18bac4,Shamil Abdurakhimov,Abrek,20,8,0
04c8b08b16a5b99e,Tanner Boser,The Bulldozer,21,10,1
1d00756835ca67c9,Donald Cerrone,Cowboy,36,17,0
c730a0be691dc081,Jared Gooden,NiteTrain,23,10,0
1ad381c8994c4e5b,Ben Wall,Manimal,8,7,1
40d8b74488743800,Carlton Minus,Clutch,10,3,0
1d2d98ddd05b38fb,Axel Sola,,11,0,1
2b6d855c6e280fb1,Alex Nicholson,The Spartan,7,4,0
b76ed59283d3559c,Tsuyoshi Kohsaka,TK,27,19,2
99bd51917728c25d,Grant Dawson,KGD,23,3,1
cbfd1d34356a004c,Jeff Monson,The Snowman,60,26,1
53ec9cb470e1a4ea,Jon Tuck,Super Saiyan,10,5,0
fe5ca7ef93c3f6a7,Roger Zapata,Viva,4,2,0
0bcfe2513cb3bc39,Tom DeBlass,,9,2,0
6420efac0578988b,Yoshiki Takahashi,Kazuo,30,27,3
4f853e98886283cf,Carlo Prater,Neo,31,18,1
eef9b891edbd4604,Mark Hunt,Super Samoan,13,14,1
bf2c8e01b07d3eb1,Myktybek Orolbai,,15,2,1
39d91e95949de3d9,Felicia Spencer,FeeNom,9,3,0
afaad7d6a581e307,Bobby Hoffman,The Truth,36,10,1
33b2f68ef95252e0,Miguel Torres,,44,9,0
6888e31ce88f5b17,Steve Vigneault,Lionheart,12,6,0
7cdd3e5d3aa9cb39,Yan Cabral,,13,3,0
d3df1add9d9a7efb,Derrick Lewis,The Black Beast,29,13,0
21321cdfba797c52,Derrick Noble,The Eraser,27,15,1
cce79e827569f26e,Ronys Torres,,35,5,0
2b074403b7c6cdb4,Thomas Almeida,Thominhas,22,5,0
103b06d8707895a9,Emil Meek,Valhalla,9,5,1
ee9d73f4fee9cbdd,Antonio Rodrigo Nogueira,Minotauro,34,10,1
917a5cb9821df261,Jeremy Kimball,,15,8,0
f0fad0e9f3b65752,Jamey Simmons,The Afro Samurai,7,4,0
5898357a45a73674,Sione Latu,,1,0,0
669a3cb6e394f515,Royce Alger,,3,2,0
d814f5192e58fb2f,Drew Fickett,The Master,42,21,0
18e8b7070228e728,Darrell Horcher,The Saint,13,4,0
710d93f1508f7104,Stevie Lynch,,5,2,0
8c0580d4fff106c1,Kelvin Gastelum,,21,10,0
